IDfg,SO,CSW%,LD,Events,wRAA,Barrels,RBI,IFFB,R,competitive_runs,next_year_hits
5486,46,0.252,28,128,-3.8,6,14,1,26,93.0,40.0
5486,46,0.252,28,128,-3.8,6,14,1,26,93.0,58.0
5486,46,0.252,28,128,-3.8,6,14,1,26,93.0,24.0
5486,46,0.252,28,128,-3.8,6,14,1,26,93.0,
5486,36,0.293,13,100,-8.6,7,9,2,15,56.0,48.0
5486,36,0.293,13,100,-8.6,7,9,2,15,56.0,40.0
5486,36,0.293,13,100,-8.6,7,9,2,15,56.0,58.0
5486,36,0.293,13,100,-8.6,7,9,2,15,56.0,24.0
5486,36,0.293,13,100,-8.6,7,9,2,15,56.0,
13176,77,0.2789999999999999,56,213,-0.4,6,31,7,47,119.0,16.0
13176,77,0.2789999999999999,56,213,-0.4,6,31,7,47,119.0,
13176,77,0.2789999999999999,56,213,-0.4,6,31,7,47,119.0,15.0
13176,77,0.2789999999999999,56,213,-0.4,6,31,7,47,119.0,
13176,17,0.263,10,46,0.2,2,5,0,9,25.0,16.0
13176,17,0.263,10,46,0.2,2,5,0,9,25.0,
13176,17,0.263,10,46,0.2,2,5,0,9,25.0,15.0
13176,17,0.263,10,46,0.2,2,5,0,9,25.0,
13176,57,0.299,28,135,-7.3,7,18,4,28,81.0,16.0
13176,57,0.299,28,135,-7.3,7,18,4,28,81.0,
13176,57,0.299,28,135,-7.3,7,18,4,28,81.0,15.0
13176,57,0.299,28,135,-7.3,7,18,4,28,81.0,
13176,36,0.309,13,56,-7.9,3,13,2,13,26.0,16.0
13176,36,0.309,13,56,-7.9,3,13,2,13,26.0,
13176,36,0.309,13,56,-7.9,3,13,2,13,26.0,15.0
13176,36,0.309,13,56,-7.9,3,13,2,13,26.0,
6400,133,0.322,39,202,-1.8,19,44,4,38,122.0,25.0
6400,133,0.322,39,202,-1.8,19,44,4,38,122.0,
6400,133,0.322,39,202,-1.8,19,44,4,38,122.0,70.0
6400,49,0.303,16,79,-3.4,6,14,1,21,50.0,25.0
6400,49,0.303,16,79,-3.4,6,14,1,21,50.0,
6400,49,0.303,16,79,-3.4,6,14,1,21,50.0,70.0
4365,62,0.284,31,164,-1.6,9,30,13,19,130.0,53.0
4365,62,0.284,31,164,-1.6,9,30,13,19,130.0,23.0
4365,62,0.284,31,164,-1.6,9,30,13,19,130.0,
4365,24,0.284,19,79,-4.8,6,7,6,10,130.0,53.0
4365,24,0.284,19,79,-4.8,6,7,6,10,130.0,23.0
4365,24,0.284,19,79,-4.8,6,7,6,10,130.0,
4082,73,0.211,106,536,-16.7,4,44,7,74,297.0,161.0
4082,73,0.211,106,536,-16.7,4,44,7,74,297.0,101.0
4082,73,0.211,106,536,-16.7,4,44,7,74,297.0,
4082,73,0.211,106,536,-16.7,4,44,7,74,297.0,78.0
4082,57,0.243,54,281,-12.1,3,22,9,37,165.0,161.0
4082,57,0.243,54,281,-12.1,3,22,9,37,165.0,101.0
4082,57,0.243,54,281,-12.1,3,22,9,37,165.0,
4082,57,0.243,54,281,-12.1,3,22,9,37,165.0,78.0
4082,70,0.24,66,352,-17.8,1,34,7,34,212.0,161.0
4082,70,0.24,66,352,-17.8,1,34,7,34,212.0,101.0
4082,70,0.24,66,352,-17.8,1,34,7,34,212.0,
4082,70,0.24,66,352,-17.8,1,34,7,34,212.0,78.0
10346,71,0.307,26,140,-9.1,14,24,12,19,130.0,11.0
10346,71,0.307,26,140,-9.1,14,24,12,19,130.0,12.0
10346,71,0.307,26,140,-9.1,14,24,12,19,130.0,43.0
10346,71,0.307,26,140,-9.1,14,24,12,19,130.0,
10346,71,0.307,26,140,-9.1,14,24,12,19,130.0,
10346,43,0.255,27,116,0.7,6,14,3,21,130.0,11.0
10346,43,0.255,27,116,0.7,6,14,3,21,130.0,12.0
10346,43,0.255,27,116,0.7,6,14,3,21,130.0,43.0
10346,43,0.255,27,116,0.7,6,14,3,21,130.0,
10346,43,0.255,27,116,0.7,6,14,3,21,130.0,
10346,28,0.361,9,36,-2.7,4,7,2,9,130.0,11.0
10346,28,0.361,9,36,-2.7,4,7,2,9,130.0,12.0
10346,28,0.361,9,36,-2.7,4,7,2,9,130.0,43.0
10346,28,0.361,9,36,-2.7,4,7,2,9,130.0,
10346,28,0.361,9,36,-2.7,4,7,2,9,130.0,
10346,19,0.255,10,66,-9.9,2,3,3,4,130.0,11.0
10346,19,0.255,10,66,-9.9,2,3,3,4,130.0,12.0
10346,19,0.255,10,66,-9.9,2,3,3,4,130.0,43.0
10346,19,0.255,10,66,-9.9,2,3,3,4,130.0,
10346,19,0.255,10,66,-9.9,2,3,3,4,130.0,
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,40.0
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,36.0
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,39.0
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,15.0
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,30.0
3448,36,0.309,14,91,-6.2,1,15,6,12,42.0,
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,40.0
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,36.0
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,39.0
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,15.0
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,30.0
3448,66,0.308,31,132,-12.7,3,20,6,15,67.0,
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,40.0
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,36.0
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,39.0
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,15.0
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,30.0
3448,61,0.325,29,126,-10.1,2,11,5,13,70.0,
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,40.0
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,36.0
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,39.0
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,15.0
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,30.0
3448,24,0.275,14,72,-8.1,1,12,4,9,29.0,
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,40.0
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,36.0
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,39.0
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,15.0
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,30.0
3448,87,0.322,30,142,-27.4,1,12,10,17,64.0,
9399,20,0.319,8,32,5.2,0,10,0,10,25.0,
9399,20,0.319,8,32,5.2,0,10,0,10,25.0,18.0
9399,64,0.287,20,142,1.1,13,28,3,35,82.0,
9399,64,0.287,20,142,1.1,13,28,3,35,82.0,18.0
13157,31,0.2239999999999999,24,110,6.7,6,23,4,25,64.0,61.0
13157,31,0.2239999999999999,24,110,6.7,6,23,4,25,64.0,13.0
13157,31,0.2239999999999999,24,110,6.7,6,23,4,25,64.0,
13157,80,0.272,36,205,-5.8,9,25,10,31,117.0,61.0
13157,80,0.272,36,205,-5.8,9,25,10,31,117.0,13.0
13157,80,0.272,36,205,-5.8,9,25,10,31,117.0,
13157,25,0.327,7,38,-4.5,3,6,2,6,20.0,61.0
13157,25,0.327,7,38,-4.5,3,6,2,6,20.0,13.0
13157,25,0.327,7,38,-4.5,3,6,2,6,20.0,
16357,11,0.262,7,47,2.3,3,7,2,9,30.0,29.0
16357,11,0.262,7,47,2.3,3,7,2,9,30.0,
16357,36,0.265,14,107,-8.2,4,19,4,18,70.0,29.0
16357,36,0.265,14,107,-8.2,4,19,4,18,70.0,
3411,36,0.286,19,89,2.9,4,16,3,18,53.0,37.0
3411,36,0.286,19,89,2.9,4,16,3,18,53.0,21.0
3411,36,0.286,19,89,2.9,4,16,3,18,53.0,35.0
3411,36,0.286,19,89,2.9,4,16,3,18,53.0,31.0
3411,36,0.286,19,89,2.9,4,16,3,18,53.0,
3411,26,0.296,15,86,-8.0,1,5,6,9,24.0,37.0
3411,26,0.296,15,86,-8.0,1,5,6,9,24.0,21.0
3411,26,0.296,15,86,-8.0,1,5,6,9,24.0,35.0
3411,26,0.296,15,86,-8.0,1,5,6,9,24.0,31.0
3411,26,0.296,15,86,-8.0,1,5,6,9,24.0,
3411,41,0.264,30,123,-8.1,0,14,10,18,59.0,37.0
3411,41,0.264,30,123,-8.1,0,14,10,18,59.0,21.0
3411,41,0.264,30,123,-8.1,0,14,10,18,59.0,35.0
3411,41,0.264,30,123,-8.1,0,14,10,18,59.0,31.0
3411,41,0.264,30,123,-8.1,0,14,10,18,59.0,
3411,39,0.29,23,126,-9.3,2,21,11,13,61.0,37.0
3411,39,0.29,23,126,-9.3,2,21,11,13,61.0,21.0
3411,39,0.29,23,126,-9.3,2,21,11,13,61.0,35.0
3411,39,0.29,23,126,-9.3,2,21,11,13,61.0,31.0
3411,39,0.29,23,126,-9.3,2,21,11,13,61.0,
14738,63,0.288,41,175,3.2,7,23,8,30,90.0,
14738,63,0.288,41,175,3.2,7,23,8,30,90.0,64.0
14738,63,0.288,41,175,3.2,7,23,8,30,90.0,55.0
14738,60,0.285,44,162,0.1,7,31,12,27,83.0,
14738,60,0.285,44,162,0.1,7,31,12,27,83.0,64.0
14738,60,0.285,44,162,0.1,7,31,12,27,83.0,55.0
14738,15,0.306,8,44,0.4,3,10,2,8,25.0,
14738,15,0.306,8,44,0.4,3,10,2,8,25.0,64.0
14738,15,0.306,8,44,0.4,3,10,2,8,25.0,55.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,42.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,93.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,73.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,70.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,74.0
9393,81,0.26,43,219,3.3,21,54,7,37,86.0,
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,42.0
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,93.0
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,73.0
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,70.0
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,74.0
9393,88,0.2789999999999999,47,255,7.8,27,65,7,46,116.0,
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,42.0
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,93.0
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,73.0
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,70.0
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,74.0
9393,73,0.259,48,233,5.2,23,57,11,42,99.0,
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,42.0
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,93.0
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,73.0
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,70.0
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,74.0
9393,41,0.255,27,135,-4.4,8,24,4,14,61.0,
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,42.0
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,93.0
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,73.0
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,70.0
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,74.0
9393,115,0.304,46,196,-3.9,28,56,11,42,86.0,
15112,160,0.267,68,322,4.5,28,83,5,70,183.0,
15112,160,0.267,68,322,4.5,28,83,5,70,183.0,120.0
15112,64,0.299,28,118,-3.1,7,19,2,17,71.0,
15112,64,0.299,28,118,-3.1,7,19,2,17,71.0,120.0
7226,165,0.31,51,272,2.7,32,62,13,51,139.0,
7226,165,0.31,51,272,2.7,32,62,13,51,139.0,99.0
7226,165,0.332,44,254,-8.9,37,68,10,43,118.0,
7226,165,0.332,44,254,-8.9,37,68,10,43,118.0,99.0
11762,34,0.375,6,26,-1.4,5,6,0,6,130.0,
11762,34,0.375,6,26,-1.4,5,6,0,6,130.0,11.0
11762,34,0.375,6,26,-1.4,5,6,0,6,130.0,
11762,34,0.375,6,26,-1.4,5,6,0,6,130.0,6.0
11762,26,0.412,7,23,-3.3,2,4,0,2,130.0,
11762,26,0.412,7,23,-3.3,2,4,0,2,130.0,11.0
11762,26,0.412,7,23,-3.3,2,4,0,2,130.0,
11762,26,0.412,7,23,-3.3,2,4,0,2,130.0,6.0
11762,47,0.439,3,19,-10.5,3,2,1,6,130.0,
11762,47,0.439,3,19,-10.5,3,2,1,6,130.0,11.0
11762,47,0.439,3,19,-10.5,3,2,1,6,130.0,
11762,47,0.439,3,19,-10.5,3,2,1,6,130.0,6.0
11762,32,0.489,5,19,-7.5,1,3,1,0,130.0,
11762,32,0.489,5,19,-7.5,1,3,1,0,130.0,11.0
11762,32,0.489,5,19,-7.5,1,3,1,0,130.0,
11762,32,0.489,5,19,-7.5,1,3,1,0,130.0,6.0
4403,40,0.293,31,166,-6.6,8,23,6,18,88.0,5.0
4403,40,0.293,31,166,-6.6,8,23,6,18,88.0,
4403,40,0.293,31,166,-6.6,8,23,6,18,88.0,
4403,40,0.293,31,166,-6.6,8,23,6,18,88.0,
4403,14,0.309,4,35,-6.9,0,3,4,1,17.0,5.0
4403,14,0.309,4,35,-6.9,0,3,4,1,17.0,
4403,14,0.309,4,35,-6.9,0,3,4,1,17.0,
4403,14,0.309,4,35,-6.9,0,3,4,1,17.0,
4403,32,0.36,4,54,-14.8,3,4,4,3,21.0,5.0
4403,32,0.36,4,54,-14.8,3,4,4,3,21.0,
4403,32,0.36,4,54,-14.8,3,4,4,3,21.0,
4403,32,0.36,4,54,-14.8,3,4,4,3,21.0,
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,5.0
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,9.0
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,11.0
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,9.0
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,8.0
2036,11,0.315,9,39,-1.3,0,7,0,1,130.0,
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,5.0
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,9.0
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,11.0
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,9.0
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,8.0
2036,13,0.318,6,42,-5.6,0,2,0,6,130.0,
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,5.0
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,9.0
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,11.0
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,9.0
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,8.0
2036,12,0.3279999999999999,3,37,-6.0,0,3,0,2,130.0,
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,5.0
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,9.0
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,11.0
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,9.0
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,8.0
2036,23,0.319,7,53,-10.6,0,2,0,2,130.0,
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,5.0
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,9.0
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,11.0
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,9.0
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,8.0
2036,16,0.318,3,48,-11.9,0,1,1,1,130.0,
15653,44,0.267,30,133,8.2,9,25,4,35,66.0,
15653,44,0.267,30,133,8.2,9,25,4,35,66.0,50.0
15653,44,0.267,30,133,8.2,9,25,4,35,66.0,32.0
15653,47,0.314,25,96,-3.3,7,11,4,14,47.0,
15653,47,0.314,25,96,-3.3,7,11,4,14,47.0,50.0
15653,47,0.314,25,96,-3.3,7,11,4,14,47.0,32.0
15653,49,0.287,19,119,-6.2,9,26,0,17,53.0,
15653,49,0.287,19,119,-6.2,9,26,0,17,53.0,50.0
15653,49,0.287,19,119,-6.2,9,26,0,17,53.0,32.0
4251,31,0.243,25,116,5.9,6,21,6,24,48.0,24.0
4251,31,0.243,25,116,5.9,6,21,6,24,48.0,38.0
4251,31,0.243,25,116,5.9,6,21,6,24,48.0,
4251,31,0.243,25,116,5.9,6,21,6,24,48.0,77.0
4251,71,0.255,49,319,-10.0,9,44,19,43,135.0,24.0
4251,71,0.255,49,319,-10.0,9,44,19,43,135.0,38.0
4251,71,0.255,49,319,-10.0,9,44,19,43,135.0,
4251,71,0.255,49,319,-10.0,9,44,19,43,135.0,77.0
4251,21,0.268,16,77,-3.2,2,17,2,9,34.0,24.0
4251,21,0.268,16,77,-3.2,2,17,2,9,34.0,38.0
4251,21,0.268,16,77,-3.2,2,17,2,9,34.0,
4251,21,0.268,16,77,-3.2,2,17,2,9,34.0,77.0
5887,39,0.243,32,148,8.8,13,22,2,23,82.0,102.0
5887,39,0.243,32,148,8.8,13,22,2,23,82.0,53.0
5887,39,0.243,32,148,8.8,13,22,2,23,82.0,54.0
5887,39,0.243,32,148,8.8,13,22,2,23,82.0,
5887,74,0.258,64,308,6.1,11,42,5,45,163.0,102.0
5887,74,0.258,64,308,6.1,11,42,5,45,163.0,53.0
5887,74,0.258,64,308,6.1,11,42,5,45,163.0,54.0
5887,74,0.258,64,308,6.1,11,42,5,45,163.0,
5887,66,0.256,37,191,-1.0,13,35,7,28,92.0,102.0
5887,66,0.256,37,191,-1.0,13,35,7,28,92.0,53.0
5887,66,0.256,37,191,-1.0,13,35,7,28,92.0,54.0
5887,66,0.256,37,191,-1.0,13,35,7,28,92.0,
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,88.0
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,51.0
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,139.0
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,23.0
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,111.0
7619,175,0.305,75,348,18.3,27,97,13,82,176.0,
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,88.0
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,51.0
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,139.0
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,23.0
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,111.0
7619,112,0.266,73,283,11.1,17,53,15,61,154.0,
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,88.0
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,51.0
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,139.0
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,23.0
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,111.0
7619,64,0.305,26,145,5.3,15,40,10,26,60.0,
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,88.0
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,51.0
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,139.0
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,23.0
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,111.0
7619,121,0.293,50,263,-0.6,22,48,11,35,132.0,
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,88.0
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,51.0
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,139.0
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,23.0
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,111.0
7619,57,0.322,18,81,-7.3,5,20,4,13,36.0,
12101,57,0.306,14,96,5.0,12,20,3,27,47.0,61.0
12101,57,0.306,14,96,5.0,12,20,3,27,47.0,42.0
12101,57,0.306,14,96,5.0,12,20,3,27,47.0,
12101,57,0.306,14,96,5.0,12,20,3,27,47.0,35.0
12101,77,0.309,32,165,0.4,15,41,9,33,100.0,61.0
12101,77,0.309,32,165,0.4,15,41,9,33,100.0,42.0
12101,77,0.309,32,165,0.4,15,41,9,33,100.0,
12101,77,0.309,32,165,0.4,15,41,9,33,100.0,35.0
12101,54,0.303,31,121,-5.6,6,17,1,18,70.0,61.0
12101,54,0.303,31,121,-5.6,6,17,1,18,70.0,42.0
12101,54,0.303,31,121,-5.6,6,17,1,18,70.0,
12101,54,0.303,31,121,-5.6,6,17,1,18,70.0,35.0
14885,53,0.315,21,135,2.9,6,40,5,28,53.0,19.0
14885,53,0.315,21,135,2.9,6,40,5,28,53.0,
14885,53,0.315,21,135,2.9,6,40,5,28,53.0,15.0
14885,34,0.332,10,45,-5.3,2,4,4,11,24.0,19.0
14885,34,0.332,10,45,-5.3,2,4,4,11,24.0,
14885,34,0.332,10,45,-5.3,2,4,4,11,24.0,15.0
14885,30,0.252,18,94,-11.7,2,5,5,8,44.0,19.0
14885,30,0.252,18,94,-11.7,2,5,5,8,44.0,
14885,30,0.252,18,94,-11.7,2,5,5,8,44.0,15.0
13777,35,0.256,34,158,3.6,11,26,2,20,130.0,145.0
13777,35,0.256,34,158,3.6,11,26,2,20,130.0,41.0
13777,35,0.256,34,158,3.6,11,26,2,20,130.0,
13777,93,0.253,92,440,-4.6,20,65,12,65,130.0,145.0
13777,93,0.253,92,440,-4.6,20,65,12,65,130.0,41.0
13777,93,0.253,92,440,-4.6,20,65,12,65,130.0,
13777,23,0.238,24,151,-8.1,5,19,3,19,130.0,145.0
13777,23,0.238,24,151,-8.1,5,19,3,19,130.0,41.0
13777,23,0.238,24,151,-8.1,5,19,3,19,130.0,
14553,108,0.288,67,327,2.8,31,66,8,69,166.0,
14553,108,0.288,67,327,2.8,31,66,8,69,166.0,115.0
14553,108,0.288,67,327,2.8,31,66,8,69,166.0,140.0
14553,108,0.288,67,327,2.8,31,66,8,69,166.0,126.0
14553,116,0.284,69,376,3.9,30,77,7,61,230.0,
14553,116,0.284,69,376,3.9,30,77,7,61,230.0,115.0
14553,116,0.284,69,376,3.9,30,77,7,61,230.0,140.0
14553,116,0.284,69,376,3.9,30,77,7,61,230.0,126.0
14553,112,0.2789999999999999,88,411,0.1,24,64,10,59,230.0,
14553,112,0.2789999999999999,88,411,0.1,24,64,10,59,230.0,115.0
14553,112,0.2789999999999999,88,411,0.1,24,64,10,59,230.0,140.0
14553,112,0.2789999999999999,88,411,0.1,24,64,10,59,230.0,126.0
14553,127,0.273,83,430,-1.8,27,101,13,64,243.0,
14553,127,0.273,83,430,-1.8,27,101,13,64,243.0,115.0
14553,127,0.273,83,430,-1.8,27,101,13,64,243.0,140.0
14553,127,0.273,83,430,-1.8,27,101,13,64,243.0,126.0
4243,18,0.211,17,83,-1.6,4,8,1,10,42.0,24.0
4243,18,0.211,17,83,-1.6,4,8,1,10,42.0,27.0
4243,18,0.211,17,83,-1.6,4,8,1,10,42.0,23.0
4243,18,0.211,17,83,-1.6,4,8,1,10,42.0,
4243,18,0.211,17,83,-1.6,4,8,1,10,42.0,7.0
4243,40,0.258,19,99,-7.1,5,20,1,11,47.0,24.0
4243,40,0.258,19,99,-7.1,5,20,1,11,47.0,27.0
4243,40,0.258,19,99,-7.1,5,20,1,11,47.0,23.0
4243,40,0.258,19,99,-7.1,5,20,1,11,47.0,
4243,40,0.258,19,99,-7.1,5,20,1,11,47.0,7.0
4243,15,0.293,7,35,-4.5,1,4,0,3,20.0,24.0
4243,15,0.293,7,35,-4.5,1,4,0,3,20.0,27.0
4243,15,0.293,7,35,-4.5,1,4,0,3,20.0,23.0
4243,15,0.293,7,35,-4.5,1,4,0,3,20.0,
4243,15,0.293,7,35,-4.5,1,4,0,3,20.0,7.0
4243,35,0.254,18,108,-11.8,6,11,4,11,52.0,24.0
4243,35,0.254,18,108,-11.8,6,11,4,11,52.0,27.0
4243,35,0.254,18,108,-11.8,6,11,4,11,52.0,23.0
4243,35,0.254,18,108,-11.8,6,11,4,11,52.0,
4243,35,0.254,18,108,-11.8,6,11,4,11,52.0,7.0
11400,43,0.218,47,281,-6.8,2,36,10,35,176.0,28.0
11400,43,0.218,47,281,-6.8,2,36,10,35,176.0,92.0
11400,43,0.218,47,281,-6.8,2,36,10,35,176.0,
11400,20,0.2269999999999999,27,137,-3.3,1,12,5,20,99.0,28.0
11400,20,0.2269999999999999,27,137,-3.3,1,12,5,20,99.0,92.0
11400,20,0.2269999999999999,27,137,-3.3,1,12,5,20,99.0,
11400,16,0.27,21,84,-2.3,1,7,5,9,46.0,28.0
11400,16,0.27,21,84,-2.3,1,7,5,9,46.0,92.0
11400,16,0.27,21,84,-2.3,1,7,5,9,46.0,
9571,31,0.25,30,126,-2.7,1,11,5,13,81.0,6.0
9571,31,0.25,30,126,-2.7,1,11,5,13,81.0,
9571,31,0.25,30,126,-2.7,1,11,5,13,81.0,42.0
9571,31,0.25,30,126,-2.7,1,11,5,13,81.0,
9571,24,0.249,16,81,-0.7,2,11,1,17,58.0,6.0
9571,24,0.249,16,81,-0.7,2,11,1,17,58.0,
9571,24,0.249,16,81,-0.7,2,11,1,17,58.0,42.0
9571,24,0.249,16,81,-0.7,2,11,1,17,58.0,
9571,15,0.271,5,36,-5.9,0,3,0,6,19.0,6.0
9571,15,0.271,5,36,-5.9,0,3,0,6,19.0,
9571,15,0.271,5,36,-5.9,0,3,0,6,19.0,42.0
9571,15,0.271,5,36,-5.9,0,3,0,6,19.0,
4952,39,0.276,33,138,-2.0,1,16,1,28,88.0,43.0
4952,39,0.276,33,138,-2.0,1,16,1,28,88.0,18.0
4952,39,0.276,33,138,-2.0,1,16,1,28,88.0,
4952,39,0.276,33,138,-2.0,1,16,1,28,88.0,27.0
4952,26,0.293,12,77,-3.0,0,12,0,9,46.0,43.0
4952,26,0.293,12,77,-3.0,0,12,0,9,46.0,18.0
4952,26,0.293,12,77,-3.0,0,12,0,9,46.0,
4952,26,0.293,12,77,-3.0,0,12,0,9,46.0,27.0
4952,27,0.321,16,78,-9.9,0,14,4,9,44.0,43.0
4952,27,0.321,16,78,-9.9,0,14,4,9,44.0,18.0
4952,27,0.321,16,78,-9.9,0,14,4,9,44.0,
4952,27,0.321,16,78,-9.9,0,14,4,9,44.0,27.0
4146,73,0.257,50,241,-9.8,4,22,7,40,130.0,97.0
4146,73,0.257,50,241,-9.8,4,22,7,40,130.0,79.0
4146,73,0.257,50,241,-9.8,4,22,7,40,130.0,7.0
4146,73,0.257,50,241,-9.8,4,22,7,40,130.0,
4146,11,0.3,8,43,0.3,2,4,0,7,130.0,97.0
4146,11,0.3,8,43,0.3,2,4,0,7,130.0,79.0
4146,11,0.3,8,43,0.3,2,4,0,7,130.0,7.0
4146,11,0.3,8,43,0.3,2,4,0,7,130.0,
4146,113,0.284,48,307,-8.5,23,40,22,52,130.0,97.0
4146,113,0.284,48,307,-8.5,23,40,22,52,130.0,79.0
4146,113,0.284,48,307,-8.5,23,40,22,52,130.0,7.0
4146,113,0.284,48,307,-8.5,23,40,22,52,130.0,
4146,14,0.29,5,38,-5.7,1,2,0,5,130.0,97.0
4146,14,0.29,5,38,-5.7,1,2,0,5,130.0,79.0
4146,14,0.29,5,38,-5.7,1,2,0,5,130.0,7.0
4146,14,0.29,5,38,-5.7,1,2,0,5,130.0,
6652,50,0.291,43,186,-6.6,1,21,7,24,102.0,11.0
